__label__266,You feel a soft click <head>through</head> your fingers before you have pressed a key as far as it will go .
__label__216,"Jack had wondered what she herself felt , but Tina had not confided <head>in</head> him ."
__label__46,The queen smiled and tweaked me gently <head>by</head> the cheek .
__label__250,"They rode through the wicket gate of the church , following the pathway which snaked <head>between</head> the trees and overgrown graves to the Norman church which stood on the brow of a small hillock ."
__label__216,He confined 340 mutineers <head>in</head> Burford Church for the next three days under general sentence of death .
__label__156,Snow lay in dark hollows below occasional clumps <head>of</head> rhododendron .
__label__245,"The Democratic Unionist Leader , the Reverend Ian Paisley , has been suspended from Westminster for five days after refusing to withdraw accusations <head>about</head> Sir Patrick Mayhew ."
__label__3,"The Batfish swims <head>on</head> its side at night , is this normal ?"
__label__14,It was in March that the winner was revealed of a competition to build a bridge at Bloomer 's Hole to link the Thames Path <head>on</head> the Gloucestershire -- Oxfordshire border .
__label__13,"I often saw you sprawling <head>on</head> the floor or on a park bench , a joyous sunburst of creases radiating from your abandoned crotch , your jumping fly ."
__label__196,"During the later part of the nineteenth century , the landowners sold the land <head>to</head> developers in very small lots ."
__label__245,"Any pronouncement <head>about</head> educational technology needs to be scrutinized with great care to ascertain what meaning is intended -- the machines , the machines in use , or a methodology ."
__label__61,"A study <head>by</head> the OECD tries to forecast what all these extra grey heads mean for public spending in different countries over the next 40 years , assuming that government policies remain unchanged ."
__label__69,"Taking care with her napkin , Sarella folded it <head>into</head> eight equal parts ."
__label__45,There is also an illustrated catalogue with an essay <head>by</head> the English critic Mel Gooding .
__label__47,Our two-night trip <head>by</head> air leaves Gatwick on the afternoon of Friday October 2 .
__label__161,The action has lasted most of the day and it is now early evening but still light as we have a short sharp skirmish <head>with</head> the enemy rearguard .
__label__41,"Even so , one naughty specimen , avoiding the fate of its fellows , buzzed <head>around</head> McAllister 's head ."
__label__203,"Miguelito said , ` You wish that I accompany you <head>to</head> your villa ? """
__label__33,"Satisfied that she was safely hidden from view , Benny began swiftly examining the drums <head>for</head> labels that might give her a clue as to what was in them ."
__label__245,"Typical of his remarks <head>about</head> Richard Baxter is : ` This is an old rogue , and hath poisoned the world with his Kidderminster doctrine he deserves to be whipped through the city . """
__label__153,"This idea , that private property and exploitation are just two sides of the same coin , is a central proposition <head>of</head> Marxist theory and is clearly expressed here ."
__label__245,Barrymore reported something interesting <head>about</head> the footprints .
__label__307,The receptionist <head>at</head> the hotel had given him a key to the front door and his mind was a chaotic mixture of emotions and thoughts as he walked past it towards the shore .
__label__120,"The weather was fine , and they rode on the open top deck , from where one had a-lofty view of sooty old London and felt high above the Thames as the vehicle chugged <head>over</head> Westminster Bridge ."
__label__212,"On the Saturday , before the tourists had emerged from their breakfasts , she strolled <head>in</head> warm winter sunshine towards San Marco , the guide book in her hand closed for once ."
__label__170,"In the Moluccas we watched people piercing their cheeks and arms with swords , submitting to having their backs and chest beaten <head>with</head> boulders , eating glass , rolling in fire -- and suffering no ill effects ."
__label__99,He staggered slowly <head>towards</head> the Monument and at last sat down opposite Jack 's stepfather with painful slowness .
__label__298,He gave up his job with Exeter social services department in May to travel with girlfriend Claire Soper <head>before</head> their planned wedding next September .
__label__153,Alison Steadman : plea against slaughter <head>of</head> animals
__label__215,Christine let him stew <head>in</head> it for a few moments .
__label__213,"He had reached the corner of his street and was searching <head>in</head> his pocket for his key , when a dark figure came out of the shadows and crossed the road towards him ."
__label__274,Mr Yarrow tugged a long card-index box <head>across</head> the desk and set about it with a bespittled finger .
__label__156,The distant winter sun still held enough heat to dry the sky of every shred <head>of</head> moisture .
__label__36,"Life , you know , it 's miserable <head>for</head> them ."
__label__66,"I woke , cold and stiff , at 4am as the bus lurched <head>into</head> Maun ."
__label__95,He growled and gibbered at them <head>like</head> a witch-hare and those nearest to him fell back in fear .
__label__274,Ward was angling <head>across</head> the slope above to cut him off .
__label__260,"This means that you could for example , take the pieces of garment originally designed for conventional knitting and rotate them <head>through</head> 90 degrees to get a pattern for sideways knitting ."
__label__196,"If , however , like Bilinda from My Bloody Valentine you 're singing tender entreaties <head>to</head> your partner or questioning the nature of love , then you 're saying something universal and good ."
__label__203,"He must have practically sprinted <head>to</head> his house , grabbed the bottle and glasses and sprinted back again ."
__label__181,"Close to the sea Brei , a broad flat snout of Vatnajokull , dies into this lake , the melt water exiting <head>along</head> a wide , fast channel into the sea ."
__label__77,"Polly 's cheeks grew warm , then hot , as she became aware of frankly appraising stares <head>from</head> both men and women ."
__label__217,"He woke <head>in</head> the small hours , feeling cold , and moved over to be closer to Carolyn 's warm body ."
__label__33,"His team-mates -- notably Guy Smith , Justin Keen and Jonathan Clues -- were winning races and battling <head>for</head> the title ."
__label__245,"All you did was sit round like some old colonel in an Agatha Christie book , bellowing <head>about</head> the country going to the dogs ."
__label__175,"I said , slowly : ` When she spoke <head>with</head> Bedwyr and myself , her story was the same as Melwas "" ."
__label__175,"He has dwelt <head>with</head> them , but the one whom he promises as another Paraclete will dwell in them ( John 14:17 ) ."
__label__49,"Employment and training programmes will increase <head>by</head> 500,000 places next year , a rise of 50 per cent ."
__label__234,I stood ready with the boat-hook to make sure we did n't bump <head>against</head> the rocks of the mooring .
__label__155,"Abdoulaye Wade , leader of the opposition party in Senegal , was arrested after the murder of the vice-president <head>of</head> the constitutional council , which oversaw last week 's general election ."
__label__212,"The official Voice of Vietnam said the bus was fording a rain-swollen stream <head>in</head> Quang Ninh province , east of Hanoi ."
__label__82,"She felt as though flung <head>from</head> health to illness and back by the day , by the hour ."
__label__13,Beyond the gazebo was a pond fringed with willows ; dead leaves and beer cans floated <head>on</head> the surface of the water .
__label__42,She gestured Melanie over to her and draped the material <head>around</head> her shoulders .
__label__181,One of the men now rushed from the room and <head>along</head> a passage to some stairs .
__label__203,"` The Blood of Christ , "" Peter said softly , stooping <head>to</head> her with the chalice ."
__label__163,"So , snug in woolly bear and dry suit , smirking <head>with</head> excitement , I attached my lung and all the other necessities to my BCD ."
__label__60,In the case of fire the usual careful consideration should be given to the cause of the fire to ensure that arson <head>by</head> the policyholder is not suspected .
__label__60,"A telephone hotline , manned twenty four hours a day , has been set up for former pupils of a school where the head has been suspended and a governor arrested <head>by</head> police ."
__label__156,"As it is , run by successive governments who ca n't seem to help , Jamaica needs a steady trickle <head>of</head> tourist dollars ."
__label__155,"THE grandfather <head>of</head> Cadbury Flake girl Rachel Brown last night hit out at the ` evil "" person who gave her the designer drug Ecstasy ."
__label__36,` It is miserable <head>for</head> us to look back on these things .
__label__206,"In 1977 , his playboy brother Nigel plunged <head>to</head> his death in his car on a mountain road in South of France -- and David was heir to the multi-million empire then run by his father Cecil ."
__label__3,"Lying <head>on</head> your tummy , raise your head and shoulders , curving the spine , inch by inch ."
__label__31,"He was long overdue <head>for</head> a shave , and the combination of the dark stubble , the tousled hair from the theatre cap and the warm smell of leather was a potent combination ."
__label__163,"Burning <head>with</head> impatience , Jurnet waited while the coach driver left his seat and joined the four young women who were helping the passengers to alight ."
__label__255,"Close bonds developed <head>between</head> the crew members as they lived and worked together on the 67-foot steel vessel for 24 hours a day , sometimes in life-threatening situations ."
__label__82,At one point I traversed <head>from</head> the red bolts ( off route ) to the green bolts ( also off route ) without finding the silver bolts I was supposed to be on .
__label__171,"If wood is to be stained as well as filled , then it is possible with some makes to thin the filler <head>with</head> the wood dye , so that dyeing and filling can be carried out in one operation ."
__label__196,Two junior ministers complained <head>to</head> me of Portillo 's ideological zeal in cabinet committee .
__label__265,"On the eve of the international , a Home Counties gourmet had flounced <head>through</head> a restaurant in St Germain to return his steak : ` Le service est terr-eeble ! "" he cried ."
__label__33,It was at that meeting that Dista proposed a new wording <head>for</head> the Data sheet -- the standard form of recommendation to doctors on how a drug should be administered .
__label__6,"I thought I detected a faint smile <head>on</head> his lips , but I did not smile back because my heart was in a turmoil ."
__label__313,"And I 'm mad <head>at</head> you , you 've no ambition ."
__label__41,"I often use this route as an approach to Shining Clough Rocks by contouring eastwards from the top of the ravine across open moorland , eventually traversing <head>around</head> the headwall of Shining Clough to the impressive crags themselves ."
__label__61,The bombings were thought to be in retaliation for the shooting <head>by</head> British soldiers in an undercover operation on Oct. 9 of IRA activists Desmond Grew and Martin McCaughey near Loughgall in south Armagh .
__label__203,"But Senator William Stewart , the Unionist chairman of Dungannon Urban District Council , intervened and forecast that there would be trouble if the march was allowed to proceed <head>to</head> the centre of Dungannon ."
__label__75,He was sorting the feathers <head>into</head> smaller piles .
__label__176,"A little Northallerton girl <head>with</head> Down 's syndrome knew every word and every song from , he said , smiling as he recalled a scene from the production ."
__label__32,"And , knowing Rob 's past propensity <head>for</head> attractive women -- well "" he shrugged ` need I say more ? """
__label__153,Analogical inheritance can be used to guide the augmentation <head>of</head> a semantic net .
__label__153,"His knowledge of airships was at a premium , and his reputation had been enhanced by his patented invention <head>of</head> a carburettor that could burn hydrogen which was otherwise wasted on airship operations ."
__label__278,"The delegates elected Liechtenstein <head>as</head> the UN 's newest member , bringing the total membership to 160 ."
__label__61,"Central to this is , of course , the realisation that most cases of food poisoning result from carelessness <head>by</head> food handlers -- hence the emphasis now on training ."
__label__149,"One calculation , offered by opponents of Darwin 's theory , is based on the improbability <head>of</head> an object as complex as a living organism arising by chance ."
__label__78,"Death <head>from</head> a drug overdose was the conclusion reached after she committed suicide , though speculation existed that she might have been murdered ."
__label__216,George breathed <head>in</head> his ear .
__label__34,This means that managers in companies that perform well should be paid very much more than they are now ( and the prospects of dismissal <head>for</head> poor performance should be increased ) .
__label__156,"As thin as ever without an ounce <head>of</head> excess fat , he had the long face and gaunt look of the true desert Arab ."
__label__38,"And that would be the extent of his visit , he would have a cursory look <head>round</head> the yard and away ."
__label__44,"The barman rushed <head>round</head> the counter and grabbed my arm urgently , muttering : ` This way , Sir , this way please ."
__label__156,Now school governing bodies have a degree <head>of</head> autonomy .
__label__176,He hopes to set up a rolling fund to help other Romanian babies <head>with</head> problems which could be treated in this country .
__label__82,"The Dannewerk at the narrowest point of the isthmus of Schleswig , reached <head>from</head> sea to sea , and remained as a strategic position in wars between Danes and Germans until as late as the nineteenth century ."
__label__161,"De Gaulle 's haughtiness and his determination to protect French interests in the world , often provoked bitter arguments <head>with</head> his allies , the British and Americans ."
__label__89,"All I ate that day was a piece of bread , which I begged <head>from</head> a farmer eating his supper ."
__label__302,I got up and pawed <head>at</head> his trousers .
__label__147,"Double steps , banked with pots <head>of</head> budding chrysanthemums , led up from the drive ."
__label__225,"Even among those best versed <head>in</head> Marxist theory , workers came to predominate as the party 's ` underground university "" turned out hundreds of ` worker- intelligenty "" ."
__label__66,"As the three of them proceeded <head>into</head> Caucasia , they disturbed flocks of pelican , whose earthbound ungainliness was miraculously transfigured by flight ."
__label__38,I put my pyjamas on underneath my clothes and thus protected went for a walk <head>round</head> Pau .
__label__147,She stood near a great vase <head>of</head> dried grasses and leaves and her dress was something flowery .
__label__2,"Getting out , he tossed the cap <head>on</head> the seat , wrestled off the uniform , exposing the lightweight dark suit he wore under it ."
__label__62,"Catholicism , marriage as symbolised <head>by</head> the wearing of a wedding ring and the idea of parenthood as part of family life , is brought into discussion ."
__label__183,The punt tipped over and started to clatter <head>down</head> the rollers the other side .
__label__261,"One was headed ` Science Goes Too Far ! "" and Mike skimmed swiftly <head>through</head> the heavy black print ."
__label__153,And the ride is an object lesson in suppleness and elimination <head>of</head> vibration .
__label__245,"He was no longer a fearless defender of the cause but a simple German father , scared <head>about</head> his son , needing a shoulder to cry on ."
__label__206,Desire shook her <head>to</head> the very foundations of her being .
__label__159,The Nez Perce were confident <head>of</head> a return to their homeland .
__label__155,"In February 1865 he married Isabel Mary , the sister <head>of</head> his friend Henry Hewlett , and daughter of Henry William Hewlett of Brixton , a barrister with chambers in Gray 's Inn ."
__label__89,"Park City received 71cm of snow earlier in the week , a bonanza for recreational skiers but causing a headache for organisers who had already constructed a firm course <head>from</head> artificial snow ."
__label__278,He gave art an openly political meaning and did not appreciate the artist <head>as</head> an individual dissenting voice .
__label__175,"At a meeting <head>with</head> Chris Patten , the governor of Hong Kong , President Clinton said he favoured maintaining China 's most-favoured-nation trading status , but that China had to demonstrate responsible behaviour ."
__label__22,"Sir Leon extended early parole to many more short-sentence prisoners and virtually abolished it for long-term offenders convicted <head>on</head> drugs , sex , arson , and violence charges ."
__label__234,When it goes off you throw it <head>against</head> the wall to stop the noise .
__label__245,"She 's in a lot of pain , and is extremely anxious <head>about</head> her condition . """
__label__33,She expressed a warm opinion of the piece and asked <head>for</head> more of her work .
__label__82,"For the six days up to and including Wednesday , no trains had reached Armenia <head>from</head> Azerbaijan ."
__label__181,"Tallis watched them , then let her gaze wander <head>along</head> the stark crags and jutting masonry walls ."
__label__203,"` Nothing would surprise me , "" Steiner said , stood up and paced <head>to</head> the wall ."
__label__1,Mike dried his hands <head>on</head> the tea-towel .
__label__36,"This , of course , would be catastrophic <head>for</head> the industry ."
__label__184,"She pictured the man stamping <head>down</head> through his pub , irate and duty-bound ."
__label__46,Greatest risk is death <head>by</head> asphyxiation .
__label__176,The toilet sign shows a lady <head>with</head> an A-line skirt carrying an umbrella and a handbag .
__label__61,Magistrates used the in loco parentis provision of the Criminal Justice Act to impel the authority to compensate the 78-year-old woman who had her bag snatched <head>by</head> the youth .
__label__250,Athlete 's foot ( Tinea pedis ) is a fungal infection of the skin <head>between</head> the toes .
__label__40,"When Ember had heard her out , blue fire gelled into sapphire <head>around</head> him ."
__label__163,"She scurried around the corner into Barley Hill , but by the time she reached number 52 her hair was glistening <head>with</head> raindrops ."
__label__82,She pushed her chair back and threw the debris <head>from</head> the ashtray into her wastepaper basket .
__label__74,He was dressed and had smarmed his hair down with water so generously that the droplets ran down his forehead and soaked <head>into</head> his shirt .
__label__79,"The main conclusion <head>from</head> this research is that although health and work ability decline in some respects with age , they are subject to considerable personal variance ."
__label__79,Nobody would guess <head>from</head> that admirably impersonal account that Milton settled to write his first divorce only a few weeks after the bitter disappointment of his marriage .
__label__177,"I was n't sure if it was unethical , but I was only telling her what she would have discovered when she visits tonight <head>with</head> Alan . """
__label__33,"The angel , disguised as an old man , went from door to door begging <head>for</head> food and drink ."
__label__153,"` Of course , it is not known who the kidnappers <head>of</head> Mr McCarthy are , so we are interested to know why you came to the Government of Iran for help . """
__label__13,You can also go rafting <head>on</head> the River Inn .
__label__34,The snub has sparked fears that the Clinton administration is about to put the two countries ' special relationship on hold in retaliation <head>for</head> Tory support of George Bush in the presidential campaign .
__label__98,"The US computer superstore CompUSA looks more <head>like</head> a warehouse , with products piled high and where knowledgeable customers are happy to make their selections ."
__label__203,"The family escaped <head>to</head> Chester and then settled , much impoverished , on their mother 's jointure estates in Yorkshire ."
__label__33,"I suggest that pornography , like anything else people devise <head>for</head> their pleasure , is simply a tool ."
__label__82,He stepped <head>from</head> the frail craft of gossamer thin nylon and fibreglass .
__label__171,"It was September , when the days take a long time to wake up and the green of the trees is brushed <head>with</head> gold ."
__label__95,"Everything came at you <head>like</head> a meteor , blasting out sound and colour and light ."
__label__267,The injured man was supported by his colleague as they got out and fled <head>through</head> a security gate .
__label__217,It was snowing <head>in</head> July !
__label__82,This article inaugurated Rothermere 's massive press campaign which helped to thrust the BUF <head>from</head> comparative obscurity into the limelight .
__label__175,Of course scientists confer <head>with</head> their colleagues .
__label__278,Sadat is suddenly redefined <head>as</head> her only friend .
__label__212,The 113 kilometres from Bucharest to Pite is the only stretch of four-lane motorway <head>in</head> Romania and the national speed limit of 100 k.p.h. applies on it .
__label__33,The field of housing is seldom scrutinised <head>for</head> its attitudes to older people .
__label__188,"And that night when Linnet , face to face with her own reflection in her solitary looking-glass and the stark realization of how much it had really meant to her , had been unable to sleep Tristan had walked with her for hours in the manor garden , Gemma watching them from her bedroom window as they paced <head>beneath</head> the chestnut trees , engrossed , almost entwined , like turning to like , intent wholly and exclusively upon one another ."
__label__206,"This cultic shedding of blood was controlled by men , and consecration <head>to</head> the priesthood was effected by daubing men with the blood of slaughtered animals ."
__label__250,"The gaps <head>between</head> the walls of the coral skeleton have been filled with calcite , showing up as the lighter colours of the sections ."
__label__102,"Although predatory by nature , they are not an aggressive species and will remain sociable <head>towards</head> any companions that will not fit into their mouths easily ."
__label__147,"Above our heads a huge drum <head>of</head> paper , some twenty feet wide , was slowly tracking along on a conveyor ."
__label__213,"The more you can relate your quotations to your audience and the people you are praising <head>in</head> your speech , the more interested and flattered they will feel ."
__label__149,"She used to say that Christmas Eve was her favourite day of the year , and her enthusiasm added to the delight <head>of</head> anticipation ."
__label__181,"Ryker trailed <head>along</head> behind , his expression one of growing agitation ."
__label__82,"Magpies strut <head>from</head> flowerbed to flowerbed , greedily devouring the grubs that he turned up in yesterday 's gardening ."
__label__165,"` I could phone him <head>with</head> a problem and he had such insight that he could steer me through it , although he knew very little of the problems over here . """
__label__49,Profits jumped <head>by</head> a third to over $6 million in six months .
__label__175,"In a meeting <head>with</head> Baker on Nov. 14 , however , Roh said that a "" two-plus-four "" solution could not be applied to Korea ."
__label__37,"I was soaked from lying in manky bog-like horrids , stalking some half-witted bird <head>around</head> lava lagoons , and John asked if I want tea ."
__label__23,"Brooding <head>on</head> this severe prospect , MacDonald and his colleagues departed for their summer holidays ."
__label__149,Obituary <head>of</head> Wim Van Leer
__label__255,There has unquestionably been some kind of collusion <head>between</head> Jesus and Judas .
__label__149,A recent monograph <head>of</head> Jacob Epstein 's memorial sculpture to the naturalist W. H. Hudson at Hyde Park Corner may be used as an example .
__label__313,"They smiled and waved <head>at</head> her , and she hurried back to the desk blushing ."
__label__203,"Having returned from his transatlantic jaunt <head>to</head> Peru , singer Lee Mavers leads THE LA 's on their biggest UK tour yet , to promote their current Go !"
__label__147,He waved the clerk to a seat and served him a cup <head>of</head> watered wine .
__label__85,Anne made a good recovery <head>from</head> her illness and three weeks later was back in circulation .
__label__307,"She pulled the strings of her apron until the bow at the back was just right , and perched her white cap <head>at</head> the correct angle on her head to make it sit pertly on her dark curls ."
__label__160,John said his misery increased over the years as several friends died <head>of</head> AIDS .
__label__207,Dr Neil had been kind and friendly <head>to</head> her when she had served him breakfast .
__label__156,"Some kung fu clubs place a blindfolded student amid a circle <head>of</head> fellow students , who attack him with one technique at intermittent intervals ."
__label__161,"Immediately , they heard raised voices and saw that the porter was engaged in an altercation <head>with</head> two men in trench coats ."
__label__156,"Mr Bob Balchin , chairman of the Grant-Maintained Schools Foundation , said yesterday that he was expecting an avalanche <head>of</head> parental ballots after the Easter holidays ."
__label__105,"Corbett dug out his long Welsh dagger , knelt down <head>beside</head> the grave and prised open the lid ."
__label__156,"This quiet group <head>of</head> people looked so simple and unassuming that at first he could not think what made them interesting to him , and then he realized that they gave every appearance of complete sincerity ."
__label__22,"After snatching a few hours sleep , the teenager breakfasted <head>on</head> cornflakes as she talked to her relieved parents , who sent a message of thanks to all those who had helped in the search ."
__label__278,"It was quite possible to imagine Mrs Kovacks <head>as</head> a femme fatale , discarded husband and all ; but Amy Smithers was a different kettle of fish ."
__label__33,"The different observation methods cover inspection <head>for</head> flaws or dust , surface differential , substance detection and checking for residual photoresist on Ic wafers which shows up particularly well under fluorescence ."
__label__263,"I had neither , so I plodded stoically <head>through</head> the mire turning a corner eventually to see the summit of Ingleborough framed by the walls of the lane ."
__label__149,"Women currently aged 45 to 59 said they 'd only had 2.6 lovers , while men the same age boasted <head>of</head> 13.6 girlfriends ."
__label__22,Philomel was still munching noisily <head>on</head> his oats .
__label__245,"There were sensible , scientific explanations <head>about</head> the effect of the changes in air pressure ."
__label__147,A vase <head>of</head> white lilies stands on the table ; the decanter is a silvered jug of water only .
__label__77,"He ( and the Assistant Dean ) also counsel many other students on the Course who consider that they have problems , and also respond to queries <head>from</head> other staff as to how best to advise individual students ."
__label__263,"The juggernaut thundered <head>through</head> the countryside , returning to Salisbury Plain ."
__label__230,"` Hope you had a good time , "" said Chris Robinson before trotting energetically <head>off</head> the stage ."
__label__33,"Everyone grieves <head>for</head> lost love , but for an acutely sensitive figure like Gedge , it was a trauma from which he will always struggle to recover fully ."
__label__102,"I think it 's even made us more tolerant <head>towards</head> other people . """
__label__183,"Five minutes later he had slithered <head>down</head> the sandy cliffs , a mug of tea slopping in each hand ."
__label__156,Nearly 300 litres <head>of</head> diesel oil were spilled into a tributary of the River Tamar in Plymouth yesterday after vandals released the fuel from a tank in a timber yard .
__label__66,"Neck rope coiled round his waist , Trent slithered <head>into</head> the river like a crocodile ."
__label__212,She stood <head>in</head> the kitchen doorway .
__label__181,"Quietly , we motor <head>along</head> Woodpecker Road ."
__label__307,"Paul was invited to give a series of public lectures <head>at</head> the school , and word got around that I was on the verge of retirement and Paul would be happy to take my place ."
__label__61,The difference between the arm and leg is thus due to the different interpretation <head>by</head> the cells of the same positional signals .
__label__196,"She fell in with Nicole 's steps , watching as she gesticulated <head>to</head> the men , letting them know that they would n't be long ."
__label__196,"` Oh Lord , "" he whimpered <head>to</head> himself ."
__label__245,"And when the rain threatened to overflow our collective high water mark , we adjourned for coffee and a chat <head>about</head> Neil Kinnock ."
__label__153,Execution of alleged assassin <head>of</head> Abu Iyad
__label__82,"There was a wild look about him , with the green cloak tossing <head>from</head> his shoulders and light reflected burning in his eyes ."
__label__92,"Brahmadaitya are kind to humans , though should one be foolish enough to chop down the palm tree where this spirit lives , the offender 's neck will be snapped , <head>like</head> a twig ."
__label__37,"Ken put it on top of the locker , where it staggered <head>around</head> the perimeter mewing and testing space with its paw ."
__label__193,The bedroom of the hotel on Brussels ' rue Royale stank of vinegar which Jane Sharpe 's maid had sprinkled <head>onto</head> a red-hot shovel to fumigate the room .
__label__263,I tried breathing <head>through</head> the sleeves of my tracksuit .
__label__99,"As I proceeded <head>towards</head> the doors , I realized M. Dupont was following me ."
__label__171,His bald head filmed <head>with</head> rain .
__label__26,` My one wish in all the world is to find a cure <head>for</head> my son .
__label__225,"The close relationship between the British and American Services , while admirable <head>in</head> most respects , has its dangers ."
__label__212,Marguerite was sleeping and Jenna crept downstairs <head>in</head> the silent house and made her way to the kitchen to fix herself a milky drink .
__label__41,"Narrow lanes wound <head>around</head> the margins of these fields , sheltered from the prevailing wind and in the full face of the sun ."
__label__196,"I thought of making some smart remark <head>to</head> Jamie about stunting his growth , but all lines to and from my brain seemed to be jammed with urgent messages coming from my guts ."
__label__26,I neither knew nor cared whether my distress <head>for</head> him was based on love for a man or love for a patient .
__label__155,One ketos disgorging Jonah has a dolphin 's tail and the head and snout <head>of</head> a boar and with feline feet and presumably claws .
__label__196,"` You can be a success , "" he chanted <head>to</head> himself , ` your mind is a chisel , your will is a hammer , and life is a rock . """
__label__82,"What would have happened , she wondered , if she 'd told the woman the truth , that it just might be the end of the world , that she could n't keep going through the days this way , plodding <head>from</head> home to work and back again , with nothing to devote her energies to , nothing to occupy her thoughts -- except Nicolo , and how much she despised him ?"
__label__307,"Eventually , if the train was on time , their journey which began at Paddington at 9 a.m. ended <head>at</head> Camborne Station at 9 p.m ."
__label__34,The auditors save their most stringent criticism <head>for</head> poor workmanship and inadequate supervision by the ministry .
__label__3,They rotated three times <head>on</head> the plank and the chain was removed .
__label__74,Toad tadpoles put <head>into</head> acid water develop severe leg abnormalities .
__label__22,"She might fight him , resent him , even hate him for condemning her <head>on</head> Matilda 's word alone , but she could n't deny his need or her longing to satisfy it ."
__label__16,"The previous night a Pamplona industrialist kidnapped <head>on</head> Nov. 24 , Adolfo Villoslada MarteNP0 , had been freed by ETA after 84 days in captivity , apparently after payment by his family of a ransom of 300,000,000 pesetas ( approximately US$2,800,000 ) ."
__label__88,It was Jo 's memories of her war-time evacuation <head>from</head> London to foster homes in the country which stimulated her first work in phototherapy .
__label__153,"A few years ago , the biggest buyers <head>of</head> global equities were in Japan or Britain ."
__label__225,The hon. and learned Gentleman is friendly <head>in</head> his remarks .
__label__89,The basic network was supplemented by the opening of 2 further lines by the Llanelly Railway <head>from</head> Llandeilo to Carmarthen in 1864 to 1865 ; and from Pontarddulais to Swansea Victoria in 1866 to 1867 .
__label__307,She would rather be Lily Valance and enter <head>at</head> the stage door .
__label__209,"Of course , much survey and exploratory work on the North Sea Oil fields had been carried out in the years previous <head>to</head> our patrols ."
