__label__4(3),"By the 1870s Christianity had survived and flourished , and it was not now mirth and ridicule <head>from</head> hedonists -- the scientific age was a serious one-but assault from intellectuals and moralists which would shake the churches ."
__label__11(6)-1,David is concerned <head>at</head> the length of time he says it took for an ambulance to arrive .
__label__1(1),"Another passenger descended <head>from</head> the train , not from the first-class cars however ."
__label__1(1),She would not be reduced to skulking <head>in</head> the back room of her own shop .
__label__1(1),"The trumpeter defected <head>to</head> the West in the mid-Seventies , and clearly found his musical home in the Hard Bop finishing school which was Art Blakey 's Jazz Messengers ."
__label__9(5),"For an installation to be secure against fire , flood and other disasters it is essential for the primary and secondary items to be stored in different locations so that the chances <head>of</head> their simultaneous destruction are minimised ."
__label__11(5),Use for effect : The family member avoids facing up to other problems by focussing attention <head>on</head> the problem of the primary sufferer 's addictive disease .
__label__5(4),Patrick shrugged <head>in</head> embarrassment .
__label__9(5),Novell is holding off announcement <head>of</head> a general release date until later in the year.
__label__1(1),"He has not discussed the matter <head>with</head> me , although Monktonhall is in my constituency ."
__label__1(1),"But as she loped reluctantly behind Spittals <head>onto</head> the raised podium , shielding her eyes from the scorching white of the television lights , aware of an expectant murmur from faces she could not see , her lips were set in a pout of discontent ."
__label__8(3),"Accordingly , Sir David has requested that I convey <head>to</head> young Reginald the facts of life . """
__label__1(1),"Stand it <head>on</head> two blocks of wood , fill it with compost , then transfer some of your cuttings to their new home ."
__label__about_topic,He kept babbling then <head>about</head> some fiend that had taken possession of him .
__label__1(1),Masklin scurried <head>between</head> them and ran on upwards .
__label__1(1),"I would then investigate the cell structure of this conception , predict the individual , and implant the fertilized cell <head>into</head> the uterus to develop to a full-term infant ."
__label__4(2)-1,"Also , emotionally it is very important that we do not carry resentment <head>towards</head> each other ."
__label__1(1),The train clattered swiftly <head>through</head> the backs of darkened villages .
__label__1(1),Marie pushed the wheelchair <head>along</head> a side-street that sloped steeply down to the prom .
__label__1(1),"BET 's safari <head>to</head> Africa , while limited to shareholders , costs between $1,355 and $1,675 ."
__label__1(1),"And he was in the jacuzzi with her , turning up the dials until the water bubbled furiously <head>around</head> them ."
__label__11(6),Mr Major left the stage at London 's Grosvenor House hotel to a mixture of loud boos and cheers after fielding tough questions on the poll tax and the demise <head>of</head> Mrs Thatcher .
__label__1(1),But the argument <head>against</head> further reform is that stability above all is what the country needs .
__label__2(1a),"A TOP salesman sacked for shirking after his boss had him tailed <head>by</head> a private eye won $11,000 compensation yesterday ."
__label__2(1a),"You know , that in 1825 he bought an island <head>on</head> the Niagara River in America and offered it to all the Jews in the world to make a Jewish state called Ararat ."
__label__9(6),"Some hakims manufacture their own remedies <head>from</head> raw materials bought in India , whereas others obtain commercial preparations directly from manufacturers in India or Pakistan ."
__label__11(6)-1,"Martha replied , and left her twin sister blinking in astonishment <head>at</head> a possibility that had n't occurred to her before , but which was now enticingly attractive ."
__label__12(10),Garde e vue detention allows the police to detain suspects for interrogation <head>for</head> a period of up to 10 days .
__label__10(4a),Children are more prone <head>to</head> disease .
__label__3(2),"The research team has already discovered that the cows emit more methane <head>in</head> the evening , when they are resting and ruminating ."
__label__3(3),The car veered <head>into</head> the outside lane .
__label__1(1),Tears were flowing <head>down</head> my face .
__label__8(3),"Geoffrey Palmer , Prime Minister of New Zealand , promptly announced his intention to call for a global ban on drift-netting during his address <head>to</head> the United Nations General Assembly in New York in October ."
__label__12(6a),"In the approach of the ` no meaning "" theist , as I have outlined it above , we can now observe a pursuit <head>of</head> religious certainty that undermines faith ."
__label__5(3a),He had smeared the shape <head>with</head> coal dust .
__label__1(1),He dived under the fence and a moment later the ducks began waddling <head>through</head> the tunnel and into the garden .
__label__5(3),"Burnt brick paving wound <head>round</head> islands of rock gardens , fountains and mature trees , baubled with multicoloured hanging baskets peeking through their pea-green wisteria like leaves ."
__label__4(3),"Remove hard skin <head>with</head> a file or hard-skin stone , then use a foot cream ."
__label__8(3),Lagerfeld 's thoughts on Frederick the Great led him to muse <head>on</head> his relationship with his own father .
__label__about_topic,` Parul knew he had been with other women and they rowed <head>about</head> it .
__label__6(2a),"This is because frictional drag ( from a boot or a ski , say ) melts them locally <head>to</head> a thin film of liquid water ."
__label__1(1),A beam flashed <head>across</head> the runway only a few metres away from the shuttle 's nose .
__label__13(5),Poles are inserted into continuous sleeves sewn <head>to</head> the top of the fly .
__label__4(3)-1,"The nervous neighbour peeped <head>around</head> her door to ask if everything was all right , which Rain took to be a reprimand about the noise ."
__label__12(9)-1,"The Queen was clearly surprised to hear such intelligent words <head>from</head> such a small creature , and decided to show me to her husband ."
__label__4(3),Surkov rang Masha <head>from</head> the lobby and learnt that she felt better ; we could come to her room .
__label__2(1a),The resulting action is a combined display of enthusiastic pursuit <head>by</head> the cadets and good-natured acceptance of inevitable defeat by the insurgents .
__label__16(7b),"The air in the wood was damp and smelt <head>of</head> peat , the path was muddy and wet , and it was exhausting constantly pushing brambles and twigs out of the way ."
__label__1(1),"What a waste it would be , all those roads and nobody to tramp <head>on</head> them !"
__label__6(3),Will the Minister give a categorical assurance that surplus aircraft will not be supplied to the evil dictator <head>of</head> Indonesia ?
__label__4(3),Mrs Nixon still cherishes letters of appreciation <head>from</head> eminent people .
__label__1(1),That afternoon we made a laborious but uneventful descent <head>down</head> the north east face and retrieved our skis .
__label__7(5),"They were speaking <head>with</head> great energy to one another , and laughing ."
__label__2(2),Learn to rotate the left forearm properly <head>at</head> the start of the backswing .
__label__9(5),"The clothes he wore , the cut <head>of</head> his hair , even the subtly elegant watch on his wrist , everything about him seemed to indicate a man who had been brought up to take wealth for granted ."
__label__1(1),Sendei knelt down <head>beside</head> her as she fiddled about inside the hatch .
__label__3(3),"The stalemate <head>among</head> the 39 participating countries was gradually broken in the late 1980s as relations between the superpowers improved [ for the most recent developments on the negotiations , see pp. 38217 ; R153 ; 38986 ] ."
__label__10(4),"The pin is inserted into the device , its facing plate placed <head>against</head> the wall , and a couple of taps with a hammer on the plunger drive the pin into the wall ."
__label__3(2),"Gunter Schmidt strode <head>behind</head> her , tall , white-haired , elegant ."
__label__12(6a),A good example is the placement <head>of</head> bright-yellow bricks and matching shapes on a table covered with a dark cloth or piece of material .
__label__1(1),"Paul pulled several cubes of sugar from his pocket and tossed them <head>among</head> the children , and they squealed and fought among themselves , passing the prizes eventually from hand to hand ."
__label__about_topic,We would like to add comments <head>about</head> its use relevant to non-anaesthetists .
__label__14(6),A diver is reputedly more susceptible <head>to</head> the bends the colder the water is .
__label__1(1),"There is no linkage , no indication of how to amalgamate one step <head>with</head> another and no indication of either rhythm or quality to make the movement come alive ."
__label__1(1),"Delighted bosses <head>at</head> Liberty , which opened 19 of its 21 stores , estimated they had taken 10 per cent more than the first day of last year 's winter sales ."
__label__2(1a),"As it was , marchers approaching John Street had to dodge a fusillade of missiles thrown <head>by</head> the loyalists ."
__label__12(6a),"This form of game-playing begins with praise <head>of</head> a peer , and ends with negative feedback on that peer ."
__label__5(1d),"And here she was , with Frank Grimwood of all people , shaking so much she could not fix her spectacles <head>on</head> her nose ."
__label__12(6a),"The important words so far as this appeal is concerned are the words ` any enactment or rule of law restricting the right of any other person to recover possession <head>of</head> the premises . """
__label__5(4),"Out on the teeming Paris street , she is accosted by a couple of zealous American tourists who beg her <head>for</head> autographs ."
__label__9(3a),Dear Guitarist I am writing to compliment you <head>on</head> an almost unbeatable magazine .
__label__about_topic,MOST New Yorkers are cynical <head>about</head> current efforts to clean mobsters out of their city 's waste-disposal business - - and with good reason .
__label__1(1),"Ronni stood and stared <head>round</head> her , eyes wide with pleasure ."
__label__1(1),Mr Crangle was rushing <head>from</head> place to place checking the details of his plan .
__label__11(6),"To prevent the starvation <head>of</head> the whole community , the following priorities were established ."
__label__5(3a),Her shop in Pimlico is crammed <head>with</head> accessories and gifts .
__label__1(1),"Later he described how a car , driven by Mr Gooch had struck a kerb , swerved <head>across</head> the road , before being catapulted back again and out of site ."
__label__1(1),Mr Crowley has already spent his allotted time in Hartlepool where he was amazed to find hundreds of yachts moored <head>in</head> the marina .
__label__9(5),He nodded <head>at</head> Charlie .
__label__8(3),"AMERICAN senator Teddy Kennedy chose a novel way of proposing <head>to</head> his new wife , Vicky Reggie ."
__label__about_topic,In fact Elisa was not being entirely honest <head>about</head> her situation .
__label__1(1),This was the case in Snowdonia where the Llanberis Path descent <head>from</head> the top of Snowdon is very quick .
__label__5(4),LINGERIE departments at Christmas are full of bewildered men searching <head>for</head> the perfect gift for their partner .
__label__7(5),The prospect of a marriage between his most important baron <head>in</head> the North and the daughter of the English king 's most dangerous enemy across the still ambiguous northern border must have given Rufus considerable food for thought .
__label__6(3),"Muriel Dunbar , Head <head>of</head> Quality Assurance said , ` we have always had confidence in our external verifiers ."
__label__3(2),"Juliet , only half listening , gazed <head>around</head> the room ."
__label__4(3),"In January 1956 Jacques requested <head>from</head> each tutor-organiser a summary of the previous six months ' work , in order to prepare a general report for the Ministry of Education ."
__label__3(1b),In this simple contrast is reflected a century <head>of</head> change .
__label__6(3),"A six-day chartered trip , sailing around the rugged western Scottish Isles <head>of</head> Skye , Mull , Isla and Jura , costs $385 per person ( waterproof hire is extra ) ."
__label__3(1b),"The black-out happened on Monday night when vandals crawled <head>down</head> a 100-yard tunnel which carried eight 33,000-volt mains cables , dragging a lorry tyre which they then set on fire ."
__label__1(1),"The Greek Foreign Ministry estimated that of the estimated 500,000 Pontians currently in the Soviet Union at least 20 per cent would be likely to emigrate <head>to</head> Greece ."
__label__6(4a),It was felt that the government was not sincere <head>in</head> the implementation of community care because they mention community care in the same breath as cutbacks .
__label__9(7),Do you know the poem <head>in</head> Old English called The Battle of Maldon ?
__label__about_topic,Drucker concluded <head>about</head> decision analysis that : ` A decision should always be made at lowest level and as close to the scene of action as possible
__label__2(1a),Then Mitch Cook flung himself <head>in</head> the way of a goalbound Gary Bennett drive after Rimmer had squirmed free down the left .
__label__2(1a),He would feel my hatred <head>like</head> a whip on his back .
__label__1(1),A man was standing <head>in</head> the shadow behind the front door .
__label__6(4),"His downfall indicated that he had lost the power struggle <head>with</head> the PS "" barons "" ."
__label__1(1),Thirty four-year-old Alan Mercer from Lindford and Brian Rudman ( 23 ) from Whitehill are paddling all the way <head>from</head> Devizes to Westminster in a 125-mile canoe race .
__label__6(6),"In talking about such occasions , our participants describe themselves as making non-demeaning withdrawals <head>into</head> silence ."
__label__2(1a),"` You 're very kind , "" Eleanor repeated mechanically and followed Melissa from the church <head>like</head> a submissive child ."
__label__1(1),Never again a time with such opportunity as from the train that plodded <head>across</head> the flat wilderness lands on the way to the East .
__label__1(1),"From here you should descend <head>along</head> a northerly spur that will include two further tops , Stob Coire Easain and Beinn na Soacaich , and head for a dam , which you will find where the Allt Coire an Eoin meets the trees ."
__label__2(1a),The idea is that they 'll breathe <head>in</head> the gene from an inhaler and it will attach to the walls of cells in the lungs .
__label__1(1),I remember a tear running <head>down</head> my cheek and me trying to smile it away .
__label__4(3),"Stumbling to his feet , he fumbled <head>with</head> the broken pieces , trying to staunch the gas flow ."
__label__1(1),"There were press reports of Argentine Army experts denouncing Richter <head>as</head> a ` fake scientist "" and his alleged discoveries as a ` colossal bluff "" ."
__label__12(6a),Carroll House was the second Italian-owned winner <head>of</head> the Arc in the two years it has been sponsored by the Italian hotel chain Ciga .
__label__2(1a),"It was the image of a large bulky-looking object shrouded <head>beneath</head> a groundsheet and secured with baling wire , and it was humming and humming and humming ."
__label__9(5),The portiere barked some instructions <head>at</head> the boy and made Sandison to understand that Aldo would see to it that the letter got posted .
__label__2(1a),The engine was purring <head>like</head> a tiger .
__label__about_topic,"He raved <head>about</head> Hitchcock , about Bogart and Raymond Chandler ."
__label__about_topic,"Bob was always evasive <head>about</head> Tessa , which made Jannie suspect that he might be serious about her ."
__label__15(7a),Garbage littered the outside ; a very old white woman hobbled slowly <head>on</head> crutches into a downstairs flat .
__label__6(3),Former vice-chairman <head>of</head> Cleveland police committee John Garvey is accused of hitting Middlesbrough councillor Dave Ross in the head with a briefcase .
__label__7(5),"So there was much to admire <head>in</head> William , bastard son of Duke Robert of Normandy , whose ancestors and Thorfinn 's were the same ."
__label__3(1b),"On Dec. 9 the National Assembly called on the US Congress to lift sanctions which it claimed would "" kill millions <head>of</head> Iraqis "" ."
__label__4(4),"Today , the danger -- or opportunity ? -- is no longer collusion <head>between</head> political and intellectual powers but ` a marked disjuncture between high culture and politics in Britain "" ."
__label__1(1),"Leaving Okawi and Beruna , Miles turned away from the village and padded silently <head>across</head> the beach to the tree line ."
__label__12(6a),Chief Justice Fortescue believes that we have spent enough public money and time in the pursuit <head>of</head> what he calls will-o'-the-wisps .
__label__3(1b),"As it is , run by successive governments who ca n't seem to help , Jamaica needs a steady trickle <head>of</head> tourist dollars ."
__label__2(2),He went down the corridor that led <head>off</head> the central area .
__label__1(1),"William Day stated that he had made towards the shadow , but Tidbury had barred his way and ushered him <head>towards</head> home ."
__label__6(3),"John Aubrey [ q.v. ] states that Petty was related to Oliver Cromwell ; in fact the Pettys were connected by marriage with the Ingoldsbys and the Hampdens , who in turn were in-laws <head>of</head> the Cromwells ."
__label__12(6a),The outcome of many of the contested cases with regard to both rape and sexual assault allegations goes beyond an acquittal <head>of</head> the accused .
__label__1(1),"When the cab came , Peter ushered Kate <head>to</head> the road and opened the door for her ."
__label__1(1),` The other 's jogging <head>along</head> all right .
__label__5(4),I smiled <head>in</head> assent .
__label__2(1a),"` Are you admitting I 've hit the nail <head>on</head> the head ? """
__label__2(1a),"The unpredictable , sporadic nature of storms <head>on</head> an open coast presumably render exposed shores unstable in this respect ."
__label__10(7),East German departure <head>from</head> Warsaw Pact
__label__1(1),He rushed <head>along</head> London Street and Bridge Road so fast that he puffed and staggered the last few yards to the cottage where he lived with his parents and two younger brothers .
__label__6(5),Wilkins was fined a further $75 <head>for</head> the assault charge and ordered to pay the officer $20 compensation .
__label__2(2),Anxiously she peered in <head>among</head> the trees .
__label__6(4a),"Many of these schools are more liberal <head>in</head> tone and educational curriculum , and have higher academic standards and a better environment than township schools ."
__label__9(5),"The Slovak National Council approved a declaration <head>of</head> sovereignty on July 17 , shortly before Vaclav Havel , leading advocate of a continued federation , announced his resignation as federal President with effect from July 20 ."
__label__3(1b),"He noticed that hundreds <head>of</head> mushrooms had sprouted since his last visit , some as large as saucers ."
__label__9(7),A glamorous 20-year-old who spends two hours in front of the mirror each morning is unlikely to empathise <head>with</head> a working mother of three .
__label__9(5),"The White House spokesman , Mr Marlin Fitzwater , explained that while the President ` deplores the tragedy <head>of</head> Tiananmen Square last June"
__label__8(3),I would be grateful if you could convey these views <head>to</head> the committee which is considering the legislation .
__label__1(1),She could even hear the little lizards darting on scratchy little claws <head>among</head> the bougainvillaea on the low ornamental wall .
__label__1(1),The butter was dribbling <head>across</head> that huge mark on his cheek .
__label__1(1),"Kelly , five , underwent surgery at Kings College Hospital following a dash <head>from</head> her home in Maghull when a donor became available ."
__label__3(1b),"Which in itself was no lie , but it just so happened that she 'd never been allowed to join the other children in such frivolous pastimes , she reflected with a touch <head>of</head> resentment ."
__label__5(4),"But despite all Creggan 's entreaties <head>for</head> her to talk more of Callanish , Minch refused , saying she was tired and must rest ."
__label__5(4),Prince Sihanouk has been issuing entreaties <head>for</head> a peaceful election from his Beijing residence .
__label__4(3),They shaved <head>off</head> my hair and sewed up my head .
__label__1(1),"The boy laughed again , a laugh that was like the growl of a wild animal , then disappeared <head>among</head> the bushes ."
__label__2(2),"Meanwhile look out for the new Fashion Editor Edwardian-style frock coats <head>with</head> their theatrical , dandyish look ."
__label__about_topic,Oliver muttered something unkind <head>about</head> rats and sinking ships but Maurin missed it .
__label__1(1),Within a few days the Slovene peasants of the Krka valley <head>between</head> Novo Mesto and the Croatian border had also risen .
__label__6(5),"Of the love , she knew he was growing tired but since her own ardour had considerably diminished after Pilade 's birth she was not disposed to criticise him <head>for</head> this ."
__label__6(5),He hates us <head>for</head> our dress and our bloodlust .
__label__1(1),"We never did persuade them , but for six valuable hours we managed to hold them on that course far out into the Flores Sea , until finally they came to their senses , noticed the distant and almost invisible shore , and hurriedly tacked <head>towards</head> it again ."
__label__5(3a),"Roll it out on a board , dusted <head>with</head> a little icing sugar , to a rough triangle large enough to wrap around and over the top of the cake ."
__label__4(3),Christina 's hand shook as she sipped golden rum <head>from</head> the bottle and passed it to Stephen .
__label__3(1b),"This will be forthcoming only if there is full discussion between the universities and all concerned with the pre-registration year , and a realisation <head>by</head> all of the importance of the year to the young doctor . """
__label__1(1),"Nor , as these raiders paddled <head>towards</head> an enemy shore , was there more than a canvas skin on its wooden frame between them and a hostile reception ."
__label__3(2),"From our campsite the route climbed above the tundra <head>beneath</head> the mighty rock cliffs of Hongu South Peak , festooned with snow and ice like feathered-icing on some gigantic cake , to the top of a lateral moraine ."
__label__1(1),"The following morning , under the guidance of Margo , Nigel was sprinkled <head>onto</head> the compost heap and we said our final goodbyes ."
__label__1(1),"The huge net dropped steadily <head>through</head> the gap between the coiled cargo extensors , its pulleys whining ."
__label__9(7),"Towards the end of the play 's run , he got more indulgent <head>with</head> Pearson ."
__label__3(1b),"The desire burning <head>inside</head> her was too strong , and she returned his kiss , hearing him moan at her response ."
__label__1(1),"There is , for example , no Annie 's Bar where we may gossip <head>with</head> the mighty over a vodka -- although we do have access to a well-stocked cafeteria , where the waitresses are uncommonly polite ."
__label__10(5a),"Her expert fingers fumbled clumsily <head>at</head> his fly , as she wanted to present herself as a nervous , but willing , maiden ."
__label__5(4),"` Rachel and her parents might , "" Maria retorted , and he grimaced <head>in</head> rueful acknowledgement ."
__label__17(8),"She took a cigar box from a cupboard , opened it and displayed a number of sticks <head>of</head> greasepaint ."
__label__8(3),"His eldest son , John , wrote about St. Kilda ( MacGillivray , 1842 ) and William MacGillivray himself went on to become Professor of Natural History and Lecturer <head>on</head> Botany in Marischal College and University , Aberdeen ."
__label__1(1),<head>After</head> reflux the sample was cooled on ice and centrifuged at 1500 g for 15 minutes .
__label__12(9)-1,"In Sri Lanka Sinhalese-Buddhist cultural nationalism was linked with other grievances and was sometimes expressed through rioting , but in the absence of elite leadership it was not channelled into demands for constitutional concessions <head>from</head> the British ."
__label__6(4a),"The last viceroyalty was thus conceived -- by , of all people , a Labour prime minister , but one , it must be remembered , who was at Haileybury -- as a supreme test of British adeptness <head>in</head> the gentlemanly art of leadership ."
__label__5(3a),"Her face was always carefully rouged , her mouth daubed generously <head>with</head> salve ."
__label__2(2),"Today she wore her oldest jeans , scuffed cowboy boots , a sagging sweater <head>with</head> darns in the elbows ."
__label__1(1),"When a part of the city , such as the South Bronx , was worn out , the better-off people decamped <head>to</head> the suburbs ."
__label__9(5),"Nevertheless , there is in the air at Blackpool a first whiff <head>of</head> post-Thatcher ."
__label__1(1),"He escorted her <head>across</head> the courtyard , through the wrought-iron gate , and along the vaulted passage ."
__label__12(9),"Bee Moore , who worked in Westlands and was a sister of Paccy Moore the shoemaker , had heard that Eve was dead <head>from</head> horrible injuries and that Benny was in such shock she could n't be told ."
__label__6(4a),A second line of attack is that the proposed harmonizing measure is inadequate <head>in</head> scope .
__label__7(4c),"UK faces choice <head>between</head> old fears and ` reunification "" ."
__label__6(3),"` What the hell has Marissa got to do with any of this ? "" he demanded brusquely , frowning down at the flushed cheeks <head>of</head> the girl sitting on the sofa ."
__label__3(1b),"His invention of photogenic drawing dated back four years earlier but he was spurred to bring it to the attention of the scientific world by the announcement <head>by</head> the Frenchman Daguerre of his revolutionary invention, the Daguerreotype ."
__label__6(6),"Jack plucked the flower out of his morning coat and closed his fist slowly over it , crushing it <head>into</head> a pulp ."
__label__9(7),"Last night Mr Smith said : ` We are mad <head>with</head> this programme , and especially with Barth ."
__label__2(1a),"Straw boaters sat perkily on the heads of office girls , and the hems <head>of</head> their long skirts swirled around their ankles ."
__label__9(5),"` Get her off me , he bellowed <head>at</head> the other grooms ."
__label__3(2),Icelandic Poppies ( P. nudicaule ) are perennials best treated as biennials sown <head>in</head> July and planted out in the autumn for flowering from early Spring .
__label__8(2c),"By 1914 , however , the situation was totally transformed : 96 per cent of London 's milk came <head>by</head> train ."
__label__5(2),"We had stopped trailing around <head>after</head> the men in the left , contorting ourselves in the hope of receiving some grudging crumbs of approval ."
__label__2(1a),"Ants of the genus Polyrhachis , for example , build verdant byres for their insect herds beneath bamboo leaves , using a web of silken threads secreted <head>by</head> their own grubs ."
__label__11(8),This time Osborn was much more generous <head>in</head> his comments to Mumford : ` a far better statement of the problem than the LCC Plan
__label__2(1a),"Even more notably it was the speech , not of a subordinate minister , but of a leader , striking a new note , and invoking an enthusiastic response from a broad segment <head>of</head> the electorate ."
__label__12(6a),"In this the Commission is charged with keeping all State aids under continuous review , and member states are required to provide prior notification <head>of</head> any plans to grant or to alter aid ."
__label__6(3),"She was now a married woman or , rather , widow , ostensibly carrying the child <head>of</head> a man who had been killed in action ."
